Time	Temperature	Humidity
2021-06-29 13:00:00	19,56	65,82
2021-06-29 13:10:00	19,57	65,82
2021-06-29 13:20:00	19,60	63,11
2021-06-29 13:30:00	19,54	62,57
2021-06-29 13:40:00	19,58	59,60
2021-06-29 13:50:00	19,91	60,14
2021-06-29 14:00:00	20,21	54,90
2021-06-29 14:10:00	20,09	55,93
2021-06-29 14:20:00	19,98	57,49
2021-06-29 14:30:00	19,82	63,11
2021-06-29 14:40:00	20,16	61,49
2021-06-29 14:50:00	20,26	54,12
2021-06-29 15:00:00	20,52	53,34
2021-06-29 15:10:00	20,77	54,90
2021-06-29 15:20:00	20,77	53,86
2021-06-29 15:30:00	20,88	53,60
2021-06-29 15:40:00	21,20	49,71
2021-06-29 15:50:00	21,35	52,82
2021-06-29 16:00:00	21,12	52,30
2021-06-29 16:10:00	20,57	55,41
2021-06-29 16:20:00	20,19	57,49
2021-06-29 16:30:00	19,94	59,60
2021-06-29 16:40:00	19,80	61,76
2021-06-29 16:50:00	19,58	64,20
2021-06-29 17:00:00	19,39	64,74
2021-06-29 17:10:00	19,20	65,28
2021-06-29 17:20:00	18,97	66,09
2021-06-29 17:30:00	18,79	67,98
2021-06-29 17:40:00	18,61	67,17
2021-06-29 17:50:00	18,59	67,71
2021-06-29 18:00:00	18,56	69,88
2021-06-29 18:10:00	18,51	69,61
2021-06-29 18:20:00	18,53	69,88
2021-06-29 18:30:00	18,48	69,88
2021-06-29 18:40:00	18,34	71,23
2021-06-29 18:50:00	18,21	70,96
2021-06-29 19:00:00	18,10	71,77
2021-06-29 19:10:00	18,03	72,04
2021-06-29 19:20:00	17,94	73,42
2021-06-29 19:30:00	17,83	75,68
2021-06-29 19:40:00	17,79	76,24
2021-06-29 19:50:00	17,75	76,80
2021-06-29 20:00:00	17,71	75,68
2021-06-29 20:10:00	17,68	75,68
2021-06-29 20:20:00	17,68	76,52
2021-06-29 20:30:00	17,68	76,80
2021-06-29 20:40:00	17,64	77,37
2021-06-29 20:50:00	17,59	77,93
2021-06-29 21:00:00	17,52	77,37
2021-06-29 21:10:00	17,41	79,06
2021-06-29 21:20:00	17,24	80,47
2021-06-29 21:30:00	17,00	81,03
2021-06-29 21:40:00	16,73	82,44
2021-06-29 21:50:00	16,48	84,13
2021-06-29 22:00:00	16,24	85,54
2021-06-29 22:10:00	16,04	86,94
2021-06-29 22:20:00	15,94	87,52
2021-06-29 22:30:00	15,84	87,82
2021-06-29 22:40:00	15,71	88,40
2021-06-29 22:50:00	15,55	88,69
2021-06-29 23:00:00	15,36	89,28
2021-06-29 23:10:00	15,19	89,87
2021-06-29 23:20:00	15,05	91,04
2021-06-29 23:30:00	14,92	91,62
2021-06-29 23:40:00	14,80	91,92
2021-06-29 23:50:00	14,68	92,79
2021-06-30 00:00:00	14,60	92,50
2021-06-30 00:10:00	14,53	93,67
2021-06-30 00:20:00	14,46	94,26
2021-06-30 00:30:00	14,45	94,84
2021-06-30 00:40:00	14,51	93,96
2021-06-30 00:50:00	14,54	93,67
2021-06-30 01:00:00	14,54	92,79
2021-06-30 01:10:00	14,47	92,50
2021-06-30 01:20:00	14,35	92,79
2021-06-30 01:30:00	14,26	92,50
2021-06-30 01:40:00	14,17	92,79
2021-06-30 01:50:00	14,09	93,09
2021-06-30 02:00:00	14,02	93,38
2021-06-30 02:10:00	13,94	93,09
2021-06-30 02:20:00	13,84	93,67
2021-06-30 02:30:00	13,78	93,96
2021-06-30 02:40:00	13,65	94,84
2021-06-30 02:50:00	13,58	95,14
2021-06-30 03:00:00	13,57	95,43
2021-06-30 03:10:00	13,60	95,43
2021-06-30 03:20:00	13,63	95,14
2021-06-30 03:30:00	13,66	94,84
2021-06-30 03:40:00	13,64	94,84
2021-06-30 03:50:00	13,61	94,84
2021-06-30 04:00:00	13,59	94,55
2021-06-30 04:10:00	13,56	94,26
2021-06-30 04:20:00	13,52	94,55
2021-06-30 04:30:00	13,48	95,14
2021-06-30 04:40:00	13,49	95,14
2021-06-30 04:50:00	13,54	94,55
2021-06-30 05:00:00	13,56	94,55
2021-06-30 05:10:00	13,57	94,84
2021-06-30 05:20:00	13,67	93,67
2021-06-30 05:30:00	13,71	93,38
2021-06-30 05:40:00	13,85	93,38
2021-06-30 05:50:00	13,95	92,79
2021-06-30 06:00:00	14,05	92,79
2021-06-30 06:10:00	14,20	91,92
2021-06-30 06:20:00	14,33	90,16
2021-06-30 06:30:00	14,46	88,99
2021-06-30 06:40:00	14,69	86,66
2021-06-30 06:50:00	14,83	86,10
2021-06-30 07:00:00	15,04	83,56
2021-06-30 07:10:00	15,38	81,59
2021-06-30 07:20:00	16,08	74,55
2021-06-30 07:30:00	16,55	72,31
2021-06-30 07:40:00	16,87	71,23
2021-06-30 07:50:00	17,24	72,04
2021-06-30 08:00:00	17,36	71,77
2021-06-30 08:10:00	17,77	69,88
2021-06-30 08:20:00	18,15	69,88
2021-06-30 08:30:00	18,36	72,04
2021-06-30 08:40:00	18,45	72,04
2021-06-30 08:50:00	18,53	73,14
2021-06-30 09:00:00	18,73	72,31
2021-06-30 09:10:00	18,79	70,69
2021-06-30 09:20:00	18,87	70,96
2021-06-30 09:30:00	19,24	71,23
2021-06-30 09:40:00	19,52	69,61
2021-06-30 09:50:00	20,02	68,25
2021-06-30 10:00:00	20,40	66,36
2021-06-30 10:10:00	20,64	65,55
2021-06-30 10:20:00	21,10	62,84
2021-06-30 10:30:00	21,51	62,84
2021-06-30 10:40:00	21,98	60,14
2021-06-30 10:50:00	22,32	60,41
2021-06-30 11:00:00	22,72	58,79
2021-06-30 11:10:00	22,44	61,22
2021-06-30 11:20:00	22,13	60,95
2021-06-30 11:30:00	22,44	61,49
2021-06-30 11:40:00	22,84	58,27
2021-06-30 11:50:00	22,77	59,06
2021-06-30 12:00:00	23,07	56,19
2021-06-30 12:10:00	23,11	54,90
2021-06-30 12:20:00	23,23	56,45
2021-06-30 12:30:00	23,38	54,12
2021-06-30 12:40:00	23,24	54,64
2021-06-30 12:50:00	23,40	53,86
2021-06-30 13:00:00	23,20	56,19
2021-06-30 13:10:00	23,10	55,67
2021-06-30 13:20:00	22,87	58,79
2021-06-30 13:30:00	22,94	58,01
2021-06-30 13:40:00	22,48	58,79
2021-06-30 13:50:00	22,35	57,75
2021-06-30 14:00:00	22,39	58,01
2021-06-30 14:10:00	22,07	58,79
2021-06-30 14:20:00	21,95	60,95
2021-06-30 14:30:00	21,50	61,22
2021-06-30 14:40:00	21,45	61,22
2021-06-30 14:50:00	21,26	61,49
2021-06-30 15:00:00	20,84	62,84
2021-06-30 15:10:00	21,06	61,22
2021-06-30 15:20:00	21,34	59,87
2021-06-30 15:30:00	21,76	60,14
2021-06-30 15:40:00	21,78	58,79
2021-06-30 15:50:00	21,16	60,95
2021-06-30 16:00:00	20,86	63,11
2021-06-30 16:10:00	20,71	62,30
2021-06-30 16:20:00	20,57	62,84
2021-06-30 16:30:00	20,57	63,11
2021-06-30 16:40:00	20,44	64,20
2021-06-30 16:50:00	20,39	64,20
2021-06-30 17:00:00	20,31	64,20
2021-06-30 17:10:00	20,23	64,74
2021-06-30 17:20:00	20,05	65,55
2021-06-30 17:30:00	19,94	65,82
2021-06-30 17:40:00	19,78	65,55
2021-06-30 17:50:00	19,70	66,09
2021-06-30 18:00:00	19,60	66,36
2021-06-30 18:10:00	19,59	65,82
2021-06-30 18:20:00	19,63	65,28
2021-06-30 18:30:00	19,68	65,55
2021-06-30 18:40:00	19,82	65,01
2021-06-30 18:50:00	19,86	64,74
2021-06-30 19:00:00	19,81	65,82
2021-06-30 19:10:00	19,71	65,82
2021-06-30 19:20:00	19,60	66,36
2021-06-30 19:30:00	19,51	66,36
2021-06-30 19:40:00	19,44	66,36
2021-06-30 19:50:00	19,32	67,44
2021-06-30 20:00:00	19,15	68,25
2021-06-30 20:10:00	19,02	69,34
2021-06-30 20:20:00	18,92	69,61
2021-06-30 20:30:00	18,84	70,42
2021-06-30 20:40:00	18,73	70,96
2021-06-30 20:50:00	18,62	71,50
2021-06-30 21:00:00	18,49	72,04
2021-06-30 21:10:00	18,35	72,86
2021-06-30 21:20:00	18,23	73,14
2021-06-30 21:30:00	18,11	73,42
2021-06-30 21:40:00	17,94	73,42
2021-06-30 21:50:00	17,82	73,99
2021-06-30 22:00:00	17,67	74,55
2021-06-30 22:10:00	17,56	74,83
2021-06-30 22:20:00	17,50	75,11
2021-06-30 22:30:00	17,40	75,68
2021-06-30 22:40:00	17,30	76,24
2021-06-30 22:50:00	17,21	76,52
2021-06-30 23:00:00	17,10	76,52
2021-06-30 23:10:00	17,08	76,52
2021-06-30 23:20:00	16,97	77,09
2021-06-30 23:30:00	16,83	77,09
2021-06-30 23:40:00	16,67	78,21
2021-06-30 23:50:00	16,53	78,78
2021-07-01 00:00:00	16,36	79,62
2021-07-01 00:10:00	16,15	81,59
2021-07-01 00:20:00	16,09	80,47
2021-07-01 00:30:00	16,16	80,18
2021-07-01 00:40:00	16,29	79,62
2021-07-01 00:50:00	16,41	79,06
2021-07-01 01:00:00	16,38	78,21
2021-07-01 01:10:00	16,43	77,65
2021-07-01 01:20:00	16,35	78,49
2021-07-01 01:30:00	16,19	79,06
2021-07-01 01:40:00	16,05	78,78
2021-07-01 01:50:00	15,91	79,06
2021-07-01 02:00:00	15,76	79,34
2021-07-01 02:10:00	15,61	79,62
2021-07-01 02:20:00	15,46	79,62
2021-07-01 02:30:00	15,36	79,90
2021-07-01 02:40:00	15,26	79,90
2021-07-01 02:50:00	15,16	79,34
2021-07-01 03:00:00	15,05	78,78
2021-07-01 03:10:00	15,00	78,49
2021-07-01 03:20:00	14,91	77,65
2021-07-01 03:30:00	14,81	76,52
2021-07-01 03:40:00	14,77	75,96
2021-07-01 03:50:00	14,81	75,11
2021-07-01 04:00:00	14,82	74,83
2021-07-01 04:10:00	14,93	73,71
2021-07-01 04:20:00	15,08	73,42
2021-07-01 04:30:00	15,19	73,14
2021-07-01 04:40:00	15,13	72,58
2021-07-01 04:50:00	15,03	72,58
2021-07-01 05:00:00	14,98	72,86
2021-07-01 05:10:00	15,26	70,42
2021-07-01 05:20:00	15,66	66,90
2021-07-01 05:30:00	15,96	66,09
2021-07-01 05:40:00	16,13	63,66
2021-07-01 05:50:00	16,15	63,93
2021-07-01 06:00:00	15,83	65,82
2021-07-01 06:10:00	15,56	66,36
2021-07-01 06:20:00	15,38	66,90
2021-07-01 06:30:00	15,25	67,17
2021-07-01 06:40:00	15,27	68,53
2021-07-01 06:50:00	15,89	65,28
2021-07-01 07:00:00	16,39	66,63
2021-07-01 07:10:00	16,84	63,11
2021-07-01 07:20:00	17,10	63,11
2021-07-01 07:30:00	16,95	63,38
2021-07-01 07:40:00	17,56	59,87
2021-07-01 07:50:00	18,12	58,53
2021-07-01 08:00:00	18,47	58,01
2021-07-01 08:10:00	18,70	56,71
2021-07-01 08:20:00	18,83	56,71
2021-07-01 08:30:00	18,74	57,49
2021-07-01 08:40:00	18,94	56,97
2021-07-01 08:50:00	18,97	57,23
2021-07-01 09:00:00	19,01	57,75
2021-07-01 09:10:00	19,63	55,67
2021-07-01 09:20:00	20,19	52,82
2021-07-01 09:30:00	20,37	53,86
2021-07-01 09:40:00	20,35	53,08
2021-07-01 09:50:00	20,34	54,90
2021-07-01 10:00:00	20,36	54,64
2021-07-01 10:10:00	20,12	55,15
2021-07-01 10:20:00	19,39	59,33
2021-07-01 10:30:00	19,24	60,14
2021-07-01 10:40:00	18,58	68,53
2021-07-01 10:50:00	17,52	70,96
2021-07-01 11:00:00	17,48	68,25
2021-07-01 11:10:00	17,81	67,98
2021-07-01 11:20:00	18,09	64,47
2021-07-01 11:30:00	17,98	65,55
2021-07-01 11:40:00	17,90	65,55
2021-07-01 11:50:00	17,80	65,28
2021-07-01 12:00:00	17,49	66,09
2021-07-01 12:10:00	17,39	66,36
2021-07-01 12:20:00	17,27	66,63
2021-07-01 12:30:00	17,38	66,36
2021-07-01 12:40:00	17,45	66,90
2021-07-01 12:50:00	17,37	66,36
2021-07-01 13:00:00	17,07	67,17
2021-07-01 13:10:00	16,92	67,71
2021-07-01 13:20:00	16,76	69,61
2021-07-01 13:30:00	16,62	71,50
2021-07-01 13:40:00	16,30	74,27
2021-07-01 13:50:00	15,68	81,31
2021-07-01 14:00:00	15,10	87,52
2021-07-01 14:10:00	14,64	88,99
2021-07-01 14:20:00	14,45	91,33
2021-07-01 14:30:00	14,39	93,09
2021-07-01 14:40:00	14,28	94,26
2021-07-01 14:50:00	14,04	96,01
2021-07-01 15:00:00	13,88	96,01
2021-07-01 15:10:00	13,81	96,31
2021-07-01 15:20:00	13,77	95,14
2021-07-01 15:30:00	13,84	96,60
2021-07-01 15:40:00	13,93	96,89
2021-07-01 15:50:00	14,04	97,48
2021-07-01 16:00:00	14,31	96,31
2021-07-01 16:10:00	14,71	94,55
2021-07-01 16:20:00	15,09	93,38
2021-07-01 16:30:00	15,40	91,33
2021-07-01 16:40:00	15,70	91,92
2021-07-01 16:50:00	16,13	89,57
2021-07-01 17:00:00	16,58	88,40
2021-07-01 17:10:00	17,01	86,66
2021-07-01 17:20:00	17,31	84,69
2021-07-01 17:30:00	17,42	85,25
2021-07-01 17:40:00	17,59	84,69
2021-07-01 17:50:00	17,77	82,72
2021-07-01 18:00:00	17,91	82,72
2021-07-01 18:10:00	18,04	81,31
2021-07-01 18:20:00	18,18	81,03
2021-07-01 18:30:00	18,44	79,06
2021-07-01 18:40:00	18,50	78,78
2021-07-01 18:50:00	18,48	78,49
2021-07-01 19:00:00	18,43	79,34
2021-07-01 19:10:00	18,44	79,06
2021-07-01 19:20:00	18,43	78,49
2021-07-01 19:30:00	18,30	78,21
2021-07-01 19:40:00	18,10	77,65
2021-07-01 19:50:00	17,95	78,49
2021-07-01 20:00:00	17,80	77,93
2021-07-01 20:10:00	17,67	78,78
2021-07-01 20:20:00	17,59	78,49
2021-07-01 20:30:00	17,52	79,06
2021-07-01 20:40:00	17,42	79,90
2021-07-01 20:50:00	17,38	80,47
2021-07-01 21:00:00	17,37	81,03
2021-07-01 21:10:00	17,35	81,31
2021-07-01 21:20:00	17,25	82,16
2021-07-01 21:30:00	17,10	83,00
2021-07-01 21:40:00	17,00	83,56
2021-07-01 21:50:00	16,88	84,13
2021-07-01 22:00:00	16,75	85,25
2021-07-01 22:10:00	16,67	85,82
2021-07-01 22:20:00	16,67	86,38
2021-07-01 22:30:00	16,66	86,66
2021-07-01 22:40:00	16,67	86,66
2021-07-01 22:50:00	16,66	87,23
2021-07-01 23:00:00	16,71	87,52
2021-07-01 23:10:00	16,81	87,82
2021-07-01 23:20:00	16,99	87,52
2021-07-01 23:30:00	17,15	86,94
2021-07-01 23:40:00	17,28	86,38
2021-07-01 23:50:00	17,35	86,10
2021-07-02 00:00:00	17,41	85,82
2021-07-02 00:10:00	17,54	85,25
2021-07-02 00:20:00	17,61	84,97
2021-07-02 00:30:00	17,64	84,97
2021-07-02 00:40:00	17,65	85,25
2021-07-02 00:50:00	17,69	84,97
2021-07-02 01:00:00	17,77	84,69
2021-07-02 01:10:00	17,88	84,13
2021-07-02 01:20:00	17,91	84,13
2021-07-02 01:30:00	17,90	84,69
2021-07-02 01:40:00	17,89	84,97
2021-07-02 01:50:00	17,85	84,69
2021-07-02 02:00:00	17,83	84,41
2021-07-02 02:10:00	17,70	84,97
2021-07-02 02:20:00	17,46	86,38
2021-07-02 02:30:00	17,27	86,94
2021-07-02 02:40:00	17,13	87,23
2021-07-02 02:50:00	16,94	88,40
2021-07-02 03:00:00	16,79	88,99
2021-07-02 03:10:00	16,80	88,40
2021-07-02 03:20:00	16,89	88,40
2021-07-02 03:30:00	17,01	87,52
2021-07-02 03:40:00	17,00	87,52
2021-07-02 03:50:00	16,87	87,82
2021-07-02 04:00:00	16,74	88,11
2021-07-02 04:10:00	16,67	87,52
2021-07-02 04:20:00	16,66	86,66
2021-07-02 04:30:00	16,71	85,82
2021-07-02 04:40:00	16,75	85,54
2021-07-02 04:50:00	16,71	84,69
2021-07-02 05:00:00	16,63	83,85
2021-07-02 05:10:00	16,57	83,28
2021-07-02 05:20:00	16,64	82,44
2021-07-02 05:30:00	16,99	80,18
2021-07-02 05:40:00	17,45	78,21
2021-07-02 05:50:00	17,75	75,11
2021-07-02 06:00:00	18,08	73,99
2021-07-02 06:10:00	18,50	72,31
2021-07-02 06:20:00	18,99	70,96
2021-07-02 06:30:00	19,28	67,98
2021-07-02 06:40:00	19,59	66,63
2021-07-02 06:50:00	19,64	66,90
2021-07-02 07:00:00	19,32	68,25
2021-07-02 07:10:00	19,10	69,88
2021-07-02 07:20:00	19,08	69,88
2021-07-02 07:30:00	19,05	69,61
2021-07-02 07:40:00	19,16	70,15
2021-07-02 07:50:00	19,24	68,25
2021-07-02 08:00:00	19,25	68,53
2021-07-02 08:10:00	19,66	66,36
2021-07-02 08:20:00	20,22	65,55
2021-07-02 08:30:00	20,46	66,36
2021-07-02 08:40:00	20,72	64,74
2021-07-02 08:50:00	20,84	64,47
2021-07-02 09:00:00	21,44	62,03
2021-07-02 09:10:00	21,92	60,95
2021-07-02 09:20:00	21,96	60,68
2021-07-02 09:30:00	22,10	60,14
2021-07-02 09:40:00	22,30	60,95
2021-07-02 09:50:00	22,43	59,06
2021-07-02 10:00:00	22,59	59,06
2021-07-02 10:10:00	22,84	59,60
2021-07-02 10:20:00	23,14	58,79
2021-07-02 10:30:00	23,32	58,53
2021-07-02 10:40:00	23,37	56,97
2021-07-02 10:50:00	23,55	57,49
2021-07-02 11:00:00	23,66	57,23
2021-07-02 11:10:00	24,01	56,97
2021-07-02 11:20:00	23,86	57,49
2021-07-02 11:30:00	23,37	58,53
2021-07-02 11:40:00	23,10	59,60
2021-07-02 11:50:00	23,19	59,87
2021-07-02 12:00:00	23,40	61,76
2021-07-02 12:10:00	23,20	61,76
2021-07-02 12:20:00	23,28	61,49
2021-07-02 12:30:00	23,19	63,66
2021-07-02 12:40:00	23,39	62,84
2021-07-02 12:50:00	23,79	63,11
2021-07-02 13:00:00	24,19	62,03
2021-07-02 13:10:00	24,56	60,95
2021-07-02 13:20:00	24,96	59,87
2021-07-02 13:30:00	25,39	57,75
2021-07-02 13:40:00	25,51	56,97
2021-07-02 13:50:00	25,67	56,97
2021-07-02 14:00:00	25,56	58,79
2021-07-02 14:10:00	25,15	59,87
2021-07-02 14:20:00	24,94	59,60
2021-07-02 14:30:00	24,67	61,76
2021-07-02 14:40:00	24,04	62,84
2021-07-02 14:50:00	23,68	62,84
2021-07-02 15:00:00	23,36	63,38
2021-07-02 15:10:00	23,26	64,20
2021-07-02 15:20:00	23,21	64,20
2021-07-02 15:30:00	23,28	64,20
2021-07-02 15:40:00	23,33	64,20
2021-07-02 15:50:00	23,41	63,93
2021-07-02 16:00:00	23,53	63,11
2021-07-02 16:10:00	23,64	63,93
2021-07-02 16:20:00	23,78	64,20
2021-07-02 16:30:00	23,81	63,38
2021-07-02 16:40:00	23,80	64,47
2021-07-02 16:50:00	23,76	64,74
2021-07-02 17:00:00	23,62	64,47
2021-07-02 17:10:00	23,63	65,01
2021-07-02 17:20:00	23,66	65,01
2021-07-02 17:30:00	23,39	63,38
2021-07-02 17:40:00	22,84	66,90
2021-07-02 17:50:00	22,32	72,58
2021-07-02 18:00:00	21,73	81,87
2021-07-02 18:10:00	20,95	86,66
2021-07-02 18:20:00	20,35	89,87
2021-07-02 18:30:00	19,83	93,09
2021-07-02 18:40:00	19,49	96,01
2021-07-02 18:50:00	19,42	97,19
2021-07-02 19:00:00	19,43	98,06
2021-07-02 19:10:00	19,47	98,36
2021-07-02 19:20:00	19,50	98,36
2021-07-02 19:30:00	19,53	98,94
2021-07-02 19:40:00	19,58	98,94
2021-07-02 19:50:00	19,62	99,23
2021-07-02 20:00:00	19,63	99,23
2021-07-02 20:10:00	19,62	99,53
2021-07-02 20:20:00	19,57	99,23
2021-07-02 20:30:00	19,50	98,94
2021-07-02 20:40:00	19,45	99,53
2021-07-02 20:50:00	19,43	99,53
2021-07-02 21:00:00	19,39	99,82
2021-07-02 21:10:00	19,35	99,82
2021-07-02 21:20:00	19,31	100,11
2021-07-02 21:30:00	19,27	99,82
2021-07-02 21:40:00	19,22	99,82
2021-07-02 21:50:00	19,18	99,82
2021-07-02 22:00:00	19,10	99,82
2021-07-02 22:10:00	19,02	100,11
2021-07-02 22:20:00	18,91	100,11
2021-07-02 22:30:00	18,75	99,82
2021-07-02 22:40:00	18,59	100,11
2021-07-02 22:50:00	18,43	100,11
2021-07-02 23:00:00	18,29	100,11
2021-07-02 23:10:00	18,17	100,11
2021-07-02 23:20:00	18,04	100,70
2021-07-02 23:30:00	17,88	100,41
2021-07-02 23:40:00	17,71	100,41
2021-07-02 23:50:00	17,57	100,70
2021-07-03 00:00:00	17,46	100,70
2021-07-03 00:10:00	17,31	100,99
2021-07-03 00:20:00	17,19	100,99
2021-07-03 00:30:00	17,05	100,99
