Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-28 10:00:00	21,33	60,34
2021-06-28 10:10:00	21,58	60,06
2021-06-28 10:20:00	22,14	62,28
2021-06-28 10:30:00	22,81	56,01
2021-06-28 10:40:00	23,59	52,84
2021-06-28 10:50:00	24,03	52,57
2021-06-28 11:00:00	24,68	54,43
2021-06-28 11:10:00	25,64	53,10
2021-06-28 11:20:00	26,59	45,43
2021-06-28 11:30:00	27,04	45,17
2021-06-28 11:40:00	27,13	44,90
2021-06-28 11:50:00	27,04	44,40
2021-06-28 12:00:00	26,85	44,65
2021-06-28 12:10:00	26,64	43,90
2021-06-28 12:20:00	26,59	43,90
2021-06-28 12:30:00	26,52	45,43
2021-06-28 12:40:00	26,64	42,89
2021-06-28 12:50:00	26,76	45,70
2021-06-28 13:00:00	27,10	45,43
2021-06-28 13:10:00	27,72	45,96
2021-06-28 13:20:00	28,43	42,14
2021-06-28 13:30:00	29,15	41,88
2021-06-28 13:40:00	29,52	36,35
2021-06-28 13:50:00	29,36	37,11
2021-06-28 14:00:00	29,29	38,11
2021-06-28 14:10:00	28,96	39,87
2021-06-28 14:20:00	28,67	41,63
2021-06-28 14:30:00	28,54	41,13
2021-06-28 14:40:00	28,55	40,12
2021-06-28 14:50:00	28,53	40,63
2021-06-28 15:00:00	28,43	40,88
2021-06-28 15:10:00	28,24	40,63
2021-06-28 15:20:00	27,73	41,63
2021-06-28 15:30:00	27,03	41,63
2021-06-28 15:40:00	25,62	44,40
2021-06-28 15:50:00	24,35	51,25
2021-06-28 16:00:00	24,19	52,57
2021-06-28 16:10:00	24,70	55,22
2021-06-28 16:20:00	25,41	47,81
2021-06-28 16:30:00	25,46	50,46
2021-06-28 16:40:00	25,89	49,14
2021-06-28 16:50:00	26,17	44,90
2021-06-28 17:00:00	25,21	52,05
2021-06-28 17:10:00	25,06	48,08
2021-06-28 17:20:00	24,97	48,34
2021-06-28 17:30:00	24,83	48,34
2021-06-28 17:40:00	24,69	48,61
2021-06-28 17:50:00	24,58	48,61
2021-06-28 18:00:00	24,48	48,87
2021-06-28 18:10:00	24,41	48,87
2021-06-28 18:20:00	24,34	48,87
2021-06-28 18:30:00	24,26	48,61
2021-06-28 18:40:00	24,18	48,87
2021-06-28 18:50:00	24,11	49,14
2021-06-28 19:00:00	24,05	49,14
2021-06-28 19:10:00	23,99	49,40
2021-06-28 19:20:00	23,93	49,40
