Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-28 10:00:00	21,44	58,92
2021-06-28 10:10:00	22,01	57,38
2021-06-28 10:20:00	22,85	56,86
2021-06-28 10:30:00	23,70	50,97
2021-06-28 10:40:00	24,33	49,18
2021-06-28 10:50:00	24,79	48,67
2021-06-28 11:00:00	26,59	45,85
2021-06-28 11:10:00	28,68	40,20
2021-06-28 11:20:00	29,19	38,49
2021-06-28 11:30:00	29,04	39,22
2021-06-28 11:40:00	28,52	40,20
2021-06-28 11:50:00	27,94	41,18
2021-06-28 12:00:00	27,36	41,67
2021-06-28 12:10:00	26,89	43,63
2021-06-28 12:20:00	26,93	43,88
2021-06-28 12:30:00	27,06	43,63
2021-06-28 12:40:00	27,45	41,43
2021-06-28 12:50:00	24,23	48,15
2021-06-28 13:00:00	21,84	53,28
2021-06-28 13:10:00	21,10	55,07
2021-06-28 13:20:00	21,21	55,07
2021-06-28 13:30:00	20,72	57,38
2021-06-28 13:40:00	21,02	56,35
2021-06-28 13:50:00	21,00	56,10
2021-06-28 14:00:00	20,66	58,66
2021-06-28 14:10:00	20,40	58,66
2021-06-28 14:20:00	20,41	58,14
2021-06-28 14:30:00	20,25	59,72
2021-06-28 14:40:00	20,26	59,19
2021-06-28 14:50:00	20,53	58,92
2021-06-28 15:00:00	20,53	59,19
2021-06-28 15:10:00	20,64	59,19
2021-06-28 15:20:00	20,79	60,26
2021-06-28 15:30:00	21,24	59,72
2021-06-28 15:40:00	21,46	57,38
2021-06-28 15:50:00	21,56	57,89
2021-06-28 16:00:00	20,86	61,06
2021-06-28 16:10:00	21,14	58,66
2021-06-28 16:20:00	21,16	59,19
2021-06-28 16:30:00	21,58	58,66
2021-06-28 16:40:00	21,85	56,10
2021-06-28 16:50:00	22,14	56,10
2021-06-28 17:00:00	21,48	58,92
2021-06-28 17:10:00	21,01	59,46
2021-06-28 17:20:00	20,58	59,99
2021-06-28 17:30:00	20,16	62,40
2021-06-28 17:40:00	19,91	64,00
2021-06-28 17:50:00	19,75	59,99
2021-06-28 18:00:00	19,76	61,59
2021-06-28 18:10:00	19,54	62,40
2021-06-28 18:20:00	19,29	66,40
2021-06-28 18:30:00	19,18	67,20
2021-06-28 18:40:00	19,11	69,61
2021-06-28 18:50:00	19,10	69,88
