Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-28 10:00:00	21,76	57,42
2021-06-28 10:10:00	22,18	55,89
2021-06-28 10:20:00	22,83	56,66
2021-06-28 10:30:00	22,93	53,36
2021-06-28 10:40:00	23,12	53,36
2021-06-28 10:50:00	23,31	53,61
2021-06-28 11:00:00	23,70	55,39
2021-06-28 11:10:00	24,37	52,85
2021-06-28 11:20:00	25,12	47,78
2021-06-28 11:30:00	25,55	47,02
2021-06-28 11:40:00	25,86	46,26
2021-06-28 11:50:00	26,06	45,24
2021-06-28 12:00:00	26,10	44,74
2021-06-28 12:10:00	26,03	44,48
2021-06-28 12:20:00	25,97	44,48
2021-06-28 12:30:00	25,96	46,00
2021-06-28 12:40:00	25,99	44,24
2021-06-28 12:50:00	26,11	45,75
2021-06-28 13:00:00	26,36	46,00
2021-06-28 13:10:00	26,69	47,02
2021-06-28 13:20:00	27,07	44,99
2021-06-28 13:30:00	27,42	44,99
2021-06-28 13:40:00	27,73	40,16
2021-06-28 13:50:00	27,74	39,43
2021-06-28 14:00:00	27,60	41,12
2021-06-28 14:10:00	27,51	42,08
2021-06-28 14:20:00	27,45	43,76
2021-06-28 14:30:00	27,46	42,80
2021-06-28 14:40:00	27,48	41,60
2021-06-28 14:50:00	27,44	42,80
2021-06-28 15:00:00	27,58	42,80
2021-06-28 15:10:00	23,85	60,08
2021-06-28 15:20:00	20,84	65,95
2021-06-28 15:30:00	19,97	64,62
2021-06-28 15:40:00	19,58	65,15
2021-06-28 15:50:00	19,56	64,62
2021-06-28 16:00:00	19,63	65,68
2021-06-28 16:10:00	19,49	65,15
2021-06-28 16:20:00	19,30	64,35
2021-06-28 16:30:00	19,13	63,02
2021-06-28 16:40:00	19,22	64,88
2021-06-28 16:50:00	19,35	64,62
2021-06-28 17:00:00	19,43	65,15
2021-06-28 17:10:00	19,26	65,68
2021-06-28 17:20:00	19,05	67,02
2021-06-28 17:30:00	19,07	67,82
2021-06-28 17:40:00	18,97	69,15
2021-06-28 17:50:00	18,96	67,02
2021-06-28 18:00:00	18,87	61,95
2021-06-28 18:10:00	18,77	67,28
