Time	Temperature	Humidity
2021-06-29 19:40:00	18,55	69,45
2021-06-29 19:50:00	18,51	66,98
2021-06-29 20:00:00	18,48	69,72
2021-06-29 20:10:00	18,49	69,45
2021-06-29 20:20:00	18,42	68,63
2021-06-29 20:30:00	18,36	71,64
2021-06-29 20:40:00	18,35	72,19
2021-06-29 20:50:00	18,28	73,28
2021-06-29 21:00:00	18,20	73,85
2021-06-29 21:10:00	18,15	74,99
2021-06-29 21:20:00	18,03	76,41
2021-06-29 21:30:00	17,84	78,12
2021-06-29 21:40:00	17,59	78,97
2021-06-29 21:50:00	17,44	78,97
2021-06-29 22:00:00	17,26	80,68
2021-06-29 22:10:00	17,09	81,82
2021-06-29 22:20:00	16,98	82,10
2021-06-29 22:30:00	16,90	82,39
2021-06-29 22:40:00	16,81	82,67
2021-06-29 22:50:00	16,68	82,96
2021-06-29 23:00:00	16,51	83,53
2021-06-29 23:10:00	16,35	84,10
2021-06-29 23:20:00	16,19	84,95
2021-06-29 23:30:00	16,05	85,23
2021-06-29 23:40:00	15,92	86,09
2021-06-29 23:50:00	15,83	86,09
2021-06-30 00:00:00	15,76	86,37
2021-06-30 00:10:00	15,69	86,66
2021-06-30 00:20:00	15,59	86,94
2021-06-30 00:30:00	15,49	87,80
2021-06-30 00:40:00	15,33	88,09
2021-06-30 00:50:00	15,20	88,68
2021-06-30 01:00:00	15,04	88,38
2021-06-30 01:10:00	14,88	88,68
2021-06-30 01:20:00	14,71	88,97
2021-06-30 01:30:00	14,63	89,27
2021-06-30 01:40:00	14,59	89,56
2021-06-30 01:50:00	14,48	89,27
2021-06-30 02:00:00	14,40	89,56
2021-06-30 02:10:00	14,34	89,86
2021-06-30 02:20:00	14,27	90,15
2021-06-30 02:30:00	14,08	91,04
2021-06-30 02:40:00	13,97	91,63
2021-06-30 02:50:00	13,89	91,93
2021-06-30 03:00:00	13,92	91,93
2021-06-30 03:10:00	13,99	91,34
2021-06-30 03:20:00	14,07	91,34
2021-06-30 03:30:00	14,05	91,34
2021-06-30 03:40:00	13,97	91,63
2021-06-30 03:50:00	13,93	91,63
2021-06-30 04:00:00	13,93	91,34
2021-06-30 04:10:00	13,95	91,04
2021-06-30 04:20:00	13,98	90,75
2021-06-30 04:30:00	14,05	90,45
2021-06-30 04:40:00	14,13	90,15
2021-06-30 04:50:00	14,17	89,56
2021-06-30 05:00:00	14,11	89,56
2021-06-30 05:10:00	14,06	89,86
2021-06-30 05:20:00	14,16	89,27
2021-06-30 05:30:00	14,24	88,97
2021-06-30 05:40:00	14,38	87,80
2021-06-30 05:50:00	14,53	87,23
2021-06-30 06:00:00	14,68	86,66
2021-06-30 06:10:00	14,85	86,09
2021-06-30 06:20:00	14,94	85,23
2021-06-30 06:30:00	15,09	84,10
2021-06-30 06:40:00	15,46	81,53
2021-06-30 06:50:00	15,79	80,39
2021-06-30 07:00:00	16,25	76,12
2021-06-30 07:10:00	17,13	69,45
2021-06-30 07:20:00	18,07	64,52
2021-06-30 07:30:00	18,21	65,07
2021-06-30 07:40:00	18,24	64,79
2021-06-30 07:50:00	18,37	65,34
2021-06-30 08:00:00	18,30	66,44
2021-06-30 08:10:00	18,70	65,89
2021-06-30 08:20:00	18,87	66,16
2021-06-30 08:30:00	18,98	68,08
2021-06-30 08:40:00	18,73	69,45
2021-06-30 08:50:00	19,12	68,63
2021-06-30 09:00:00	19,44	66,98
2021-06-30 09:10:00	19,56	66,16
2021-06-30 09:20:00	19,68	67,26
2021-06-30 09:30:00	19,85	65,62
2021-06-30 09:40:00	20,48	63,42
2021-06-30 09:50:00	21,14	62,06
2021-06-30 10:00:00	21,37	61,23
2021-06-30 10:10:00	21,55	60,14
2021-06-30 10:20:00	21,45	60,96
2021-06-30 10:30:00	21,39	60,69
2021-06-30 10:40:00	21,57	58,53
2021-06-30 10:50:00	21,82	59,87
2021-06-30 11:00:00	21,70	60,69
2021-06-30 11:10:00	21,68	61,23
2021-06-30 11:20:00	21,65	59,87
2021-06-30 11:30:00	22,06	58,27
2021-06-30 11:40:00	22,23	56,95
2021-06-30 11:50:00	22,56	55,64
2021-06-30 12:00:00	22,50	55,11
2021-06-30 12:10:00	22,68	54,85
2021-06-30 12:20:00	22,65	54,59
2021-06-30 12:30:00	22,54	55,38
2021-06-30 12:40:00	22,69	54,32
2021-06-30 12:50:00	22,71	56,17
2021-06-30 13:00:00	22,49	55,64
2021-06-30 13:10:00	22,73	55,90
2021-06-30 13:20:00	22,36	58,01
2021-06-30 13:30:00	22,08	59,06
2021-06-30 13:40:00	22,02	58,53
2021-06-30 13:50:00	21,89	58,79
2021-06-30 14:00:00	21,68	58,79
2021-06-30 14:10:00	21,63	58,79
2021-06-30 14:20:00	21,66	60,14
2021-06-30 14:30:00	21,12	61,78
2021-06-30 14:40:00	20,89	62,33
2021-06-30 14:50:00	20,75	62,88
2021-06-30 15:00:00	20,69	62,33
2021-06-30 15:10:00	20,71	61,78
2021-06-30 15:20:00	20,55	62,06
2021-06-30 15:30:00	20,85	61,78
2021-06-30 15:40:00	20,76	61,23
2021-06-30 15:50:00	20,84	60,96
2021-06-30 16:00:00	20,87	60,96
2021-06-30 16:10:00	20,72	61,51
2021-06-30 16:20:00	20,71	61,23
2021-06-30 16:30:00	20,86	61,51
2021-06-30 16:40:00	20,45	63,42
2021-06-30 16:50:00	20,26	62,88
2021-06-30 17:00:00	20,20	63,15
2021-06-30 17:10:00	20,13	63,97
2021-06-30 17:20:00	20,24	63,70
2021-06-30 17:30:00	20,09	64,52
2021-06-30 17:40:00	20,06	63,70
2021-06-30 17:50:00	19,89	64,25
2021-06-30 18:00:00	20,02	63,70
2021-06-30 18:10:00	20,00	63,70
2021-06-30 18:20:00	20,06	63,42
2021-06-30 18:30:00	20,07	63,15
2021-06-30 18:40:00	20,12	62,60
2021-06-30 18:50:00	20,02	63,70
2021-06-30 19:00:00	19,83	64,79
2021-06-30 19:10:00	19,77	65,07
2021-06-30 19:20:00	19,75	64,79
2021-06-30 19:30:00	19,78	64,79
2021-06-30 19:40:00	19,76	65,07
2021-06-30 19:50:00	19,60	65,89
2021-06-30 20:00:00	19,42	66,98
2021-06-30 20:10:00	19,37	67,26
2021-06-30 20:20:00	19,28	67,81
2021-06-30 20:30:00	19,20	68,35
2021-06-30 20:40:00	19,09	69,17
2021-06-30 20:50:00	18,97	69,72
2021-06-30 21:00:00	18,85	70,54
2021-06-30 21:10:00	18,73	70,82
2021-06-30 21:20:00	18,58	70,82
2021-06-30 21:30:00	18,43	71,09
2021-06-30 21:40:00	18,28	71,37
2021-06-30 21:50:00	18,15	71,91
2021-06-30 22:00:00	18,01	72,46
2021-06-30 22:10:00	17,91	72,73
2021-06-30 22:20:00	17,82	73,01
2021-06-30 22:30:00	17,71	73,56
2021-06-30 22:40:00	17,67	73,56
2021-06-30 22:50:00	17,60	73,85
2021-06-30 23:00:00	17,56	73,85
2021-06-30 23:10:00	17,50	73,85
2021-06-30 23:20:00	17,44	73,85
2021-06-30 23:30:00	17,34	74,13
2021-06-30 23:40:00	17,24	74,70
2021-06-30 23:50:00	17,06	76,12
2021-07-01 00:00:00	16,86	77,83
2021-07-01 00:10:00	16,73	78,69
2021-07-01 00:20:00	16,72	77,55
2021-07-01 00:30:00	16,81	76,69
2021-07-01 00:40:00	16,86	76,69
2021-07-01 00:50:00	16,88	75,55
2021-07-01 01:00:00	16,87	75,55
2021-07-01 01:10:00	16,80	76,12
2021-07-01 01:20:00	16,61	76,98
2021-07-01 01:30:00	16,43	76,98
2021-07-01 01:40:00	16,26	77,55
2021-07-01 01:50:00	16,10	77,55
2021-07-01 02:00:00	15,95	78,12
2021-07-01 02:10:00	15,82	77,83
2021-07-01 02:20:00	15,71	78,12
2021-07-01 02:30:00	15,58	78,12
2021-07-01 02:40:00	15,48	77,83
2021-07-01 02:50:00	15,36	77,55
2021-07-01 03:00:00	15,25	77,83
2021-07-01 03:10:00	15,17	76,98
2021-07-01 03:20:00	15,11	75,84
2021-07-01 03:30:00	15,08	74,99
2021-07-01 03:40:00	15,09	73,56
2021-07-01 03:50:00	15,10	72,73
2021-07-01 04:00:00	15,10	72,73
2021-07-01 04:10:00	15,11	73,01
2021-07-01 04:20:00	15,12	73,01
2021-07-01 04:30:00	15,14	72,73
2021-07-01 04:40:00	15,15	71,91
2021-07-01 04:50:00	15,23	70,82
2021-07-01 05:00:00	15,28	70,27
2021-07-01 05:10:00	15,34	68,35
2021-07-01 05:20:00	15,55	66,98
2021-07-01 05:30:00	15,76	65,07
2021-07-01 05:40:00	15,94	63,42
2021-07-01 05:50:00	15,98	63,15
2021-07-01 06:00:00	16,00	63,15
2021-07-01 06:10:00	15,84	63,70
2021-07-01 06:20:00	15,79	64,52
2021-07-01 06:30:00	15,76	64,79
2021-07-01 06:40:00	15,83	64,52
2021-07-01 06:50:00	17,04	59,59
2021-07-01 07:00:00	18,25	58,01
2021-07-01 07:10:00	18,67	55,38
2021-07-01 07:20:00	18,50	56,95
2021-07-01 07:30:00	18,22	58,27
2021-07-01 07:40:00	19,27	54,06
2021-07-01 07:50:00	20,54	49,33
2021-07-01 08:00:00	21,26	47,75
2021-07-01 08:10:00	21,31	48,54
2021-07-01 08:20:00	21,13	49,33
2021-07-01 08:30:00	21,23	46,96
2021-07-01 08:40:00	21,34	47,23
2021-07-01 08:50:00	21,41	49,59
2021-07-01 09:00:00	21,15	48,54
2021-07-01 09:10:00	21,39	48,01
2021-07-01 09:20:00	22,16	45,91
2021-07-01 09:30:00	22,14	47,23
2021-07-01 09:40:00	21,84	48,01
2021-07-01 09:50:00	22,26	45,91
2021-07-01 10:00:00	22,41	47,49
2021-07-01 10:10:00	21,65	51,17
2021-07-01 10:20:00	20,40	53,80
2021-07-01 10:30:00	19,43	58,27
2021-07-01 10:40:00	17,48	73,01
2021-07-01 10:50:00	16,67	74,99
2021-07-01 11:00:00	17,21	68,35
2021-07-01 11:10:00	17,79	64,79
2021-07-01 11:20:00	17,89	63,97
2021-07-01 11:30:00	18,03	63,70
2021-07-01 11:40:00	18,14	63,15
2021-07-01 11:50:00	17,95	63,70
2021-07-01 12:00:00	17,38	65,07
2021-07-01 12:10:00	17,34	65,07
2021-07-01 12:20:00	17,56	63,97
2021-07-01 12:30:00	17,84	62,88
2021-07-01 12:40:00	17,56	64,25
2021-07-01 12:50:00	17,40	64,25
2021-07-01 13:00:00	17,10	65,62
2021-07-01 13:10:00	17,12	66,16
2021-07-01 13:20:00	17,05	67,53
2021-07-01 13:30:00	16,91	69,17
2021-07-01 13:40:00	16,04	77,26
2021-07-01 13:50:00	14,70	91,63
2021-07-01 14:00:00	14,09	93,41
2021-07-01 14:10:00	13,87	94,59
2021-07-01 14:20:00	13,85	96,36
2021-07-01 14:30:00	13,85	96,95
2021-07-01 14:40:00	13,61	96,95
2021-07-01 14:50:00	13,50	98,13
2021-07-01 15:00:00	13,45	99,32
2021-07-01 15:10:00	13,41	96,95
2021-07-01 15:20:00	13,47	98,13
2021-07-01 15:30:00	13,59	99,91
2021-07-01 15:40:00	13,64	98,43
2021-07-01 15:50:00	13,86	97,54
2021-07-01 16:00:00	14,15	95,18
2021-07-01 16:10:00	14,63	93,70
2021-07-01 16:20:00	14,95	95,18
2021-07-01 16:30:00	15,19	94,00
2021-07-01 16:40:00	15,51	91,34
2021-07-01 16:50:00	15,99	89,86
2021-07-01 17:00:00	16,47	88,09
2021-07-01 17:10:00	16,92	84,95
2021-07-01 17:20:00	17,27	83,81
2021-07-01 17:30:00	17,42	83,24
2021-07-01 17:40:00	17,67	81,25
2021-07-01 17:50:00	17,91	80,39
2021-07-01 18:00:00	18,08	79,26
2021-07-01 18:10:00	18,19	78,97
2021-07-01 18:20:00	18,34	78,40
2021-07-01 18:30:00	18,66	78,12
2021-07-01 18:40:00	18,74	78,69
2021-07-01 18:50:00	18,64	77,26
2021-07-01 19:00:00	18,63	77,26
2021-07-01 19:10:00	18,64	76,98
2021-07-01 19:20:00	18,59	76,69
2021-07-01 19:30:00	18,45	76,41
2021-07-01 19:40:00	18,23	75,84
2021-07-01 19:50:00	18,15	76,12
2021-07-01 20:00:00	18,05	75,84
2021-07-01 20:10:00	17,94	76,41
2021-07-01 20:20:00	17,87	76,98
2021-07-01 20:30:00	17,78	77,26
2021-07-01 20:40:00	17,74	77,26
2021-07-01 20:50:00	17,67	78,12
2021-07-01 21:00:00	17,67	78,69
2021-07-01 21:10:00	17,61	79,26
2021-07-01 21:20:00	17,50	80,39
2021-07-01 21:30:00	17,36	81,25
2021-07-01 21:40:00	17,20	82,10
2021-07-01 21:50:00	17,08	82,67
2021-07-01 22:00:00	17,04	82,96
2021-07-01 22:10:00	17,06	83,24
2021-07-01 22:20:00	17,10	83,24
2021-07-01 22:30:00	17,07	83,81
2021-07-01 22:40:00	17,13	83,81
2021-07-01 22:50:00	17,22	83,53
2021-07-01 23:00:00	17,31	84,10
2021-07-01 23:10:00	17,32	84,66
2021-07-01 23:20:00	17,38	84,95
2021-07-01 23:30:00	17,50	84,38
2021-07-01 23:40:00	17,59	84,38
2021-07-01 23:50:00	17,75	83,24
2021-07-02 00:00:00	17,97	82,39
2021-07-02 00:10:00	18,05	82,10
2021-07-02 00:20:00	18,03	81,82
2021-07-02 00:30:00	18,16	81,53
2021-07-02 00:40:00	18,14	81,82
2021-07-02 00:50:00	18,20	81,53
2021-07-02 01:00:00	18,21	81,82
2021-07-02 01:10:00	18,21	81,82
2021-07-02 01:20:00	18,14	82,39
2021-07-02 01:30:00	18,14	82,10
2021-07-02 01:40:00	18,23	81,82
2021-07-02 01:50:00	18,21	81,82
2021-07-02 02:00:00	18,14	82,10
2021-07-02 02:10:00	17,99	82,96
2021-07-02 02:20:00	17,82	83,81
2021-07-02 02:30:00	17,72	83,81
2021-07-02 02:40:00	17,65	84,10
2021-07-02 02:50:00	17,64	83,81
2021-07-02 03:00:00	17,64	83,53
2021-07-02 03:10:00	17,63	83,53
2021-07-02 03:20:00	17,72	82,96
2021-07-02 03:30:00	17,66	83,24
2021-07-02 03:40:00	17,41	84,38
2021-07-02 03:50:00	17,21	84,95
2021-07-02 04:00:00	17,06	85,23
2021-07-02 04:10:00	16,96	85,23
2021-07-02 04:20:00	16,92	84,95
2021-07-02 04:30:00	16,85	84,66
2021-07-02 04:40:00	16,83	83,81
2021-07-02 04:50:00	16,79	82,67
2021-07-02 05:00:00	16,77	82,10
2021-07-02 05:10:00	16,77	80,96
2021-07-02 05:20:00	16,88	79,54
2021-07-02 05:30:00	17,17	77,55
2021-07-02 05:40:00	17,54	75,84
2021-07-02 05:50:00	17,89	73,28
2021-07-02 06:00:00	18,27	70,82
2021-07-02 06:10:00	18,70	68,08
2021-07-02 06:20:00	19,20	66,98
2021-07-02 06:30:00	20,12	62,88
2021-07-02 06:40:00	20,75	61,51
2021-07-02 06:50:00	20,78	62,33
2021-07-02 07:00:00	20,40	62,60
2021-07-02 07:10:00	19,98	63,70
2021-07-02 07:20:00	19,85	63,97
2021-07-02 07:30:00	19,46	65,89
2021-07-02 07:40:00	19,75	64,79
2021-07-02 07:50:00	19,57	65,62
2021-07-02 08:00:00	19,78	63,97
2021-07-02 08:10:00	20,72	59,06
2021-07-02 08:20:00	21,66	58,27
2021-07-02 08:30:00	22,04	56,69
2021-07-02 08:40:00	21,99	57,22
2021-07-02 08:50:00	22,29	55,11
2021-07-02 09:00:00	22,57	55,90
2021-07-02 09:10:00	23,05	54,85
2021-07-02 09:20:00	23,33	53,54
2021-07-02 09:30:00	23,25	54,06
2021-07-02 09:40:00	24,09	51,17
2021-07-02 09:50:00	24,13	52,48
2021-07-02 10:00:00	24,49	51,70
2021-07-02 10:10:00	24,64	52,48
2021-07-02 10:20:00	24,21	53,54
2021-07-02 10:30:00	23,49	55,64
2021-07-02 10:40:00	23,46	56,17
2021-07-02 10:50:00	23,33	56,95
2021-07-02 11:00:00	23,63	56,17
2021-07-02 11:10:00	23,94	54,85
2021-07-02 11:20:00	23,92	55,64
2021-07-02 11:30:00	23,18	57,48
2021-07-02 11:40:00	23,19	57,74
2021-07-02 11:50:00	23,10	58,79
2021-07-02 12:00:00	22,87	60,41
2021-07-02 12:10:00	22,71	61,78
2021-07-02 12:20:00	22,84	61,78
2021-07-02 12:30:00	22,86	62,60
2021-07-02 12:40:00	23,29	62,60
2021-07-02 12:50:00	23,65	62,60
2021-07-02 13:00:00	23,74	62,60
2021-07-02 13:10:00	24,33	60,41
2021-07-02 13:20:00	24,47	59,32
2021-07-02 13:30:00	25,04	58,27
2021-07-02 13:40:00	25,50	56,95
2021-07-02 13:50:00	25,70	55,90
2021-07-02 14:00:00	25,71	55,90
2021-07-02 14:10:00	25,35	57,48
2021-07-02 14:20:00	25,12	58,53
2021-07-02 14:30:00	24,64	60,96
2021-07-02 14:40:00	24,13	60,96
2021-07-02 14:50:00	23,74	61,51
2021-07-02 15:00:00	23,61	61,23
2021-07-02 15:10:00	23,65	60,96
2021-07-02 15:20:00	23,73	60,96
2021-07-02 15:30:00	23,89	60,96
2021-07-02 15:40:00	24,01	60,14
2021-07-02 15:50:00	24,04	59,87
2021-07-02 16:00:00	24,25	59,87
2021-07-02 16:10:00	24,36	58,27
2021-07-02 16:20:00	24,48	59,06
2021-07-02 16:30:00	24,51	59,32
2021-07-02 16:40:00	24,52	60,14
2021-07-02 16:50:00	24,40	60,96
2021-07-02 17:00:00	24,26	61,51
2021-07-02 17:10:00	24,32	61,23
2021-07-02 17:20:00	24,40	61,78
2021-07-02 17:30:00	23,38	70,54
2021-07-02 17:40:00	21,57	75,55
2021-07-02 17:50:00	20,75	80,39
2021-07-02 18:00:00	19,69	96,07
2021-07-02 18:10:00	19,29	98,13
2021-07-02 18:20:00	19,12	99,32
2021-07-02 18:30:00	19,02	99,91
2021-07-02 18:40:00	19,15	100,79
2021-07-02 18:50:00	19,38	101,09
2021-07-02 19:00:00	19,45	101,09
2021-07-02 19:10:00	19,57	101,39
2021-07-02 19:20:00	19,65	101,68
2021-07-02 19:30:00	19,64	101,39
2021-07-02 19:40:00	19,65	101,68
2021-07-02 19:50:00	19,65	101,68
2021-07-02 20:00:00	19,70	101,68
2021-07-02 20:10:00	19,62	101,68
2021-07-02 20:20:00	19,71	101,68
2021-07-02 20:30:00	19,72	101,68
2021-07-02 20:40:00	19,58	100,79
2021-07-02 20:50:00	19,55	101,09
2021-07-02 21:00:00	19,47	101,09
2021-07-02 21:10:00	19,41	100,20
2021-07-02 21:20:00	19,40	100,50
2021-07-02 21:30:00	19,48	101,39
2021-07-02 21:40:00	19,42	101,39
2021-07-02 21:50:00	19,40	101,39
2021-07-02 22:00:00	19,29	101,68
2021-07-02 22:10:00	19,17	101,39
2021-07-02 22:20:00	19,06	101,68
2021-07-02 22:30:00	18,88	101,39
2021-07-02 22:40:00	18,71	101,68
2021-07-02 22:50:00	18,53	101,39
2021-07-02 23:00:00	18,40	101,68
2021-07-02 23:10:00	18,30	101,68
2021-07-02 23:20:00	18,14	101,09
2021-07-02 23:30:00	18,00	101,39
2021-07-02 23:40:00	17,85	101,68
2021-07-02 23:50:00	17,73	101,39
2021-07-03 00:00:00	17,58	101,39
2021-07-03 00:10:00	17,45	101,39
2021-07-03 00:20:00	17,37	101,68
2021-07-03 00:30:00	17,26	101,68
